Internals 	 minnodeR: 0 	 TSnode: 4 	 minnodeP: 8
Translation-X 1-12	1.03241666667	1.05781185868	1.03241666583
Translation-Y 1-12	1.11162583333	1.14776284044	1.11162583333
Translation-Z 1-12	-1.5029825	-1.51767204872	-1.50298249917
Rotation-A 1-12	1.73749679364e-07	-0.0261113015083	-2.36876839537e-07
Rotation-B 1-12	8.54409038293e-08	0.0172591746886	1.18804343658e-07
Rotation-C 1-12	-9.44648395265e-07	-0.0176515586212	-9.80500544539e-09
Distance 1-9	1.09190189711	1.10103415998	1.09656665763
Distance 1-2	1.53354821989	1.51733040601	1.54738548557
Distance 1-4	1.40287889387	1.39556418574	1.40278994987
Distance 1-8	1.09722572303	1.09589656518	1.09286438742
Distance 2-3	1.50700796204	1.53506025249	1.51562080067
Distance 2-12	1.09132331898	1.69194890952	2.65532668061
Distance 2-5	2.87123525287	2.22364312779	1.39778203291
Distance 2-11	1.09103978228	1.09663146759	1.10714812149
Distance 3-6	1.19859262376	1.18840743422	1.19237244891
Distance 3-10	1.10616842263	1.11441239776	1.11041803976
Distance 4-12	2.70324990708	1.28972085423	0.964677787103
Distance 4-5	1.4225827716	2.00960168796	2.76307013434
Distance 5-7	0.967709854202	0.962855700576	0.968233123647
Angle 2-1-9	1.9408678265	1.97266532487	1.92605107198
Angle 2-1-4	1.95516256363	1.70918979023	1.92638375537
Angle 2-1-8	1.92516698984	2.01588522332	1.90515734444
Angle 4-1-9	1.80379593533	1.93208637998	1.95367559523
Angle 4-1-8	1.92073732562	1.9464091902	1.84351294458
Angle 8-1-9	1.91477104645	1.88359894535	1.90679233339
Angle 1-2-3	1.92533937493	1.87739282335	1.89717055375
Angle 1-2-12	1.92692223043	1.1290152549	0.815231260304
Angle 1-2-11	1.8964599896	2.01377985002	1.89510155208
Angle 3-2-12	1.91174323495	2.61257105432	2.62801596069
Angle 3-2-11	1.89110798044	1.658869766	1.87927590928
Angle 5-2-11	2.56751930008	2.88038602647	1.91510165352
Angle 11-2-12	1.9118086807	2.00588473167	1.28878091297
Angle 2-3-10	1.98205867674	1.91310097762	1.954121222
Angle 6-3-10	2.12172242565	2.13454622035	2.12844789167
Angle 1-4-12	0.924806196395	1.39170461659	1.91445697918
Angle 1-4-5	1.90358500355	1.5665807937	1.06689831593
Angle 5-4-12	1.76780333955	1.57597068587	1.76492425353
Angle 2-5-4	1.01149761684	1.08803000296	1.06909990029
Angle 2-5-7	1.91778585645	2.15495654166	1.88726544683
Angle 4-5-7	1.80854002363	1.30420814603	0.822794842911
Angle 2-12-4	1.12100495164	1.64144076962	1.146780859
Out-of-Plane 2-1-5-11	0.289042383733	0.0332655273152	-0.55085664687
Out-of-Plane 2-3-5-11	-0.29712749243	0.117351493937	0.560309666633
Out-of-Plane 2-5-12-11	-0.0541297973911	0.0935959796266	0.632855719813
Out-of-Plane 3-2-6-10	-0.0143535515408	-0.0778329812093	0.0094124663784
Dihedral 9-1-2-3	-3.10047972873	2.22850779431	1.08656517657
Dihedral 9-1-2-12	-0.985020929239	-1.46413985002	-1.72010233201
Dihedral 9-1-2-5	-2.57431837624	-2.81356571738	-3.05380215126
Dihedral 9-1-2-11	1.1119647	0.402640965637	-0.953176865012
Dihedral 4-1-2-3	-1.09174408921	-2.02049091091	-3.02800220864
Dihedral 4-1-2-12	1.02371471028	0.570046751938	0.448515589961
Dihedral 4-1-2-5	-0.565582736712	-0.779379115424	-0.885184229297
Dihedral 4-1-2-11	3.12070033952	2.43682756759	1.21544105695
Dihedral 8-1-2-3	1.05422861267	0.0473217266995	-1.00918273228
Dihedral 8-1-2-12	-3.11349789501	2.63785938955	2.46733506632
Dihedral 8-1-2-5	1.58038996517	1.28843352218	1.13363524707
Dihedral 8-1-2-11	-1.01651226578	-1.77854510198	-3.04892477386
Dihedral 9-1-4-12	1.67425588747	1.35741001842	0.977505082171
Dihedral 9-1-4-5	-3.03935577014	2.93422801637	2.58496670275
Dihedral 2-1-4-12	-0.416646503826	-0.708124902473	-1.17514843025
Dihedral 2-1-4-5	1.15292714574	0.868693095481	0.432313190324
Dihedral 8-1-4-12	-2.56512320069	-2.82834447687	3.05093101393
Dihedral 8-1-4-5	-0.995549551122	-1.25152647892	-1.62479267267
Dihedral 1-2-3-6	2.21483760951	2.26368194834	1.85908897725
