Internals 	 minnodeR: 0 	 TSnode: 3 	 minnodeP: 6
Translation-X 1-9	-1.37984444444	-1.3719422882	-1.37984444444
Translation-Y 1-9	-0.0398122222222	-0.0986000564797	-0.0398122211111
Translation-Z 1-9	1.32854444444	1.34223693536	1.32854444444
Rotation-A 1-9	4.93067971249e-07	-0.00507518985734	-3.97996055408e-10
Rotation-B 1-9	-6.29975212107e-06	0.0174602756347	-1.60633903245e-06
Rotation-C 1-9	-5.69355107291e-07	0.00298305940143	-9.08388320432e-07
Distance 1-2	1.49847848514	1.31374752943	1.29334660303
Distance 1-5	1.08647502004	1.07479561665	1.07874413934
Distance 1-6	1.08941915443	2.1245056599	3.73697465864
Distance 1-7	1.0894126319	1.08625389532	1.0781116122
Distance 2-3	1.31990044901	1.30134537725	1.29340157032
Distance 2-4	1.08197252597	2.01868858395	3.57320352403
Distance 3-9	1.07651237995	1.07546104792	1.07805864964
Distance 3-8	1.07824153253	1.07935396977	1.07809561754
Distance 4-6	2.92430578305	1.82542533345	0.776514430749
Angle 2-1-5	1.94019739477	2.17940303773	2.12395100869
Angle 2-1-6	1.92826470089	1.32826468146	1.25256206336
Angle 2-1-7	1.92825751936	2.10349224812	2.12661502994
Angle 5-1-6	1.89424964953	1.24057939037	0.893417816086
Angle 5-1-7	1.89425280028	1.94437234835	2.03261906822
Angle 6-1-7	1.87695751197	2.54381000151	2.84059548054
Angle 1-2-4	2.02899427831	1.55991155435	1.55483713154
Angle 3-2-4	2.09102942783	1.83304172943	1.58800337066
Angle 2-3-9	2.13167208181	2.12558363471	2.12605666916
Angle 8-3-9	2.02868541363	2.03331177448	2.03135533361
Angle 2-4-6	0.620737115335	1.22349602332	1.43385484078
Angle 1-6-4	0.69640699464	1.29630376769	1.52340711639
Out-of-Plane 2-1-3-4	2.40698610145e-06	0.370474348781	1.11155537113
Out-of-Plane 3-2-8-9	5.46483253972e-06	-0.0473387649335	0.00106039722593
Dihedral 5-1-2-3	3.14157473198	2.62215776677	2.04162820917
Dihedral 5-1-2-4	-1.36026794827e-05	-0.12061834679	0.0120275543774
Dihedral 6-1-2-3	-1.03743150241	-2.70837866665	2.24717463144
Dihedral 6-1-2-4	2.10416547011	0.832030526972	0.217573976643
Dihedral 7-1-2-3	1.03739650085	-0.135464449412	-1.09925999405
Dihedral 7-1-2-4	-2.10419183382	-2.87824056297	-3.12886064884
Dihedral 2-1-6-4	-0.461670639483	-1.01469539379	-1.46393974061
Dihedral 5-1-6-4	1.66974760205	1.34191525392	1.45289507319
Dihedral 7-1-6-4	-2.56741042095	3.09579039063	2.29985715434
Dihedral 1-2-3-9	-3.1415753922	-1.77420231303	-0.471614539
Dihedral 1-2-3-8	7.3809876241e-06	1.45263033548	2.66807502294
Dihedral 4-2-3-9	1.27973854351e-05	0.953634537069	1.55794421727
Dihedral 4-2-3-8	-3.14158973661	-2.1027181216	-1.58555152797
Dihedral 1-2-4-6	-0.542959515583	-1.09358874265	-1.48128773672
Dihedral 3-2-4-6	2.59863726739	2.15676684348	1.66283160751
Dihedral 2-4-6-1	1.45772077792	0.607264706041	0.352294770161
LinearAngleX 6-1-7	-1.15126126134	-0.464696998643	-0.121357326169
LinearAngleY 6-1-7	0.267948460016	0.357038167786	0.273063419909
LinearAngleX 1-2-3	-0.935878036154	0.218793643112	0.00103857741967
LinearAngleY 1-2-3	-0.0804894349971	0.162457715421	0.00261932951327
Out-of-Plane 1-2-5-6	-0.578682313148	-1.99187559672	-2.90920485901
Out-of-Plane 1-2-5-7	0.578683309126	0.220371256022	0.000392112507941
Out-of-Plane 1-2-6-7	-0.591608834889	-0.243964566151	-0.0981251957986
Dihedral 5-1-3-9	6.60785050882e-06	0.878407193027	1.56963405967
Dihedral 5-1-3-8	3.14157431389	-2.34557392044	-1.57465706771
Dihedral 6-1-3-9	2.19554982876	1.87653066397	1.77631781927
Dihedral 6-1-3-8	-0.946067772379	-1.3474504495	-1.36797330811
Dihedral 7-1-3-9	-2.19551509343	-1.81447837521	-1.569699262
Dihedral 7-1-3-8	0.946052612606	1.24472581851	1.5691949178
