Internals 	 minnodeR: 0 	 TSnode: 4 	 minnodeP: 8
Translation-X 1-12	1.032425	1.12369564911	1.032425
Translation-Y 1-12	1.11163333333	1.14689329124	1.11163333333
Translation-Z 1-12	-1.5029825	-1.58656422645	-1.50298250083
Rotation-A 1-12	-1.49820623936e-05	0.00378691644472	1.26970796981e-06
Rotation-B 1-12	-1.97480396751e-07	0.0927694151646	-6.95323857657e-08
Rotation-C 1-12	-6.80909993794e-06	-0.00577757590805	2.08560282531e-06
Distance 1-9	1.09198420318	1.46684651586	1.09454850979
Distance 1-2	1.53354794505	2.33028815454	1.54070543981
Distance 1-4	1.40272452275	1.43624287748	1.40300342817
Distance 1-8	1.09729144546	1.24008486906	1.09834843791
Distance 2-3	1.50687083337	1.06625039066	1.51680174316
Distance 2-12	1.09144292137	1.13405189381	1.09324644594
Distance 2-11	1.09098999286	1.07874549355	1.09128919343
Distance 3-5	2.59743170318	1.46437151163	1.34393143694
Distance 3-6	1.19866776363	1.18136199431	1.19487705925
Distance 3-10	1.10635086926	2.07422746133	4.05761255724
Distance 4-10	3.28196143526	2.41548254143	0.963643398949
Distance 4-5	1.42164249361	2.9832288676	4.29144888986
Distance 5-7	0.967801643988	0.890469822996	0.966549788938
Angle 2-1-9	1.94087363117	2.4440729869	1.93113096536
Angle 2-1-4	1.95486971222	1.46034551413	1.95704509005
Angle 2-1-8	1.92486310638	1.69979210931	1.90730131355
Angle 4-1-9	1.80381146804	0.996843014657	1.83549645465
Angle 4-1-8	1.9217293641	2.56370500427	1.94189760174
Angle 8-1-9	1.91438553054	1.93885696767	1.88908117299
Angle 1-2-3	1.92589743277	2.1194462037	1.92359112349
Angle 1-2-12	1.92650107223	1.61722132257	1.90337678377
Angle 1-2-11	1.89700728392	1.94403038563	1.91403821341
Angle 3-2-12	1.9113656773	1.87276751135	1.92686225426
Angle 3-2-11	1.89108615253	1.87954356673	1.89455462432
Angle 11-2-12	1.91153329388	2.02576476515	1.90126115074
Angle 2-3-5	1.47099249728	1.91951893836	2.00464501811
Angle 2-3-10	1.98240220066	0.730749653569	0.303248074811
Angle 5-3-6	1.77137480178	1.92553339511	2.11391257263
Angle 5-3-10	1.4714295651	1.73691103553	2.04985036767
Angle 6-3-10	2.12221221204	2.43143320481	2.06454259005
Angle 1-4-10	0.972520735442	0.514376210592	1.90777087697
Angle 5-4-10	0.95475791035	1.04101894512	2.06902307761
Angle 3-5-4	1.5610174869	1.51903740111	1.01181886491
Angle 3-5-7	1.74701250595	1.95462319131	1.96970513913
Angle 4-5-7	1.81156949883	1.00326218188	1.04061057692
Angle 3-10-4	1.09910882165	1.61622289901	1.13695501253
Out-of-Plane 3-2-6-10	-0.0129702879504	-1.24650358358	-2.38266674568
Out-of-Plane 4-1-5-10	2.91021877299	2.51652161923	0.867315286737
Dihedral 9-1-2-3	-3.1093888338	-1.49484948999	-0.961364729836
Dihedral 9-1-2-12	-0.99431283063	0.462863622835	1.15649717335
Dihedral 9-1-2-11	1.10242197706	2.54646813214	-3.04608878686
Dihedral 4-1-2-3	-1.10081112089	-1.68047289598	-3.00457673885
Dihedral 4-1-2-12	1.01426488228	0.277240216838	-0.886714835671
Dihedral 4-1-2-11	3.11099968997	2.36084472614	1.19388451131
Dihedral 8-1-2-3	1.04601362856	0.879235489965	1.11703891044
Dihedral 8-1-2-12	-3.12209567545	2.83694860279	-3.04828449356
Dihedral 8-1-2-11	-1.02536086776	-1.36263219509	-0.967685146579
Dihedral 9-1-4-10	3.02824253429	-2.91300643259	3.06987800222
Dihedral 9-1-4-5	-3.04366459559	-2.29409827964	-1.18038099672
Dihedral 2-1-4-10	0.937471768318	0.0869469340319	-1.11359455615
Dihedral 2-1-4-5	1.14874994561	0.70585508698	0.9193317521
Dihedral 8-1-4-10	-1.2111244172	-1.55077883431	1.02851479038
Dihedral 8-1-4-5	-0.999846239904	-0.931870681361	3.06144109863
Dihedral 1-2-3-5	0.471958708549	0.832319131564	1.30348080461
Dihedral 1-2-3-6	2.21790073265	-2.64990064482	-1.81600993192
Dihedral 1-2-3-10	-0.945741233027	-0.59594516424	-0.489675775232
Dihedral 12-2-3-5	-1.65210132891	-0.988443798957	-0.800331815556
Dihedral 12-2-3-6	0.093840695192	1.81252173184	2.36336275509
Dihedral 12-2-3-10	-3.06980127049	-2.41670809476	-2.5934883954
Dihedral 11-2-3-5	2.54694365635	3.10220033603	-2.88318646922
Dihedral 11-2-3-6	-1.99029962672	-0.380019440349	0.28050810143
Dihedral 11-2-3-10	1.12924371478	1.67393604023	1.60684225812
Dihedral 2-3-5-4	0.0435664974931	-0.119444022112	-0.39406337156
Dihedral 2-3-5-7	1.85721759618	0.806054587102	0.0311140039754
Dihedral 6-3-5-4	-2.12778335066	-3.01771268605	2.72612916053
Dihedral 6-3-5-7	-0.314132251974	-2.09221407684	-3.13187877111
Dihedral 10-3-5-4	2.04127140079	0.614604695444	-0.0596486718287
Dihedral 10-3-5-7	-2.42826280771	1.54010330466	0.365528703707
Dihedral 2-3-10-4	0.969137988544	1.11699193414	1.74765796331
Dihedral 5-3-10-4	-0.448279205273	-0.792273255461	0.250669972854
Dihedral 6-3-10-4	-2.19370811464	3.09414483139	-2.54541191044
Dihedral 1-4-10-3	-1.55224881353	2.82210445271	0.368270540589
Dihedral 5-4-10-3	1.83444488772	0.41087928764	-0.0785581926303
Dihedral 1-4-5-3	-0.589009607746	-0.938681162415	-1.03665402299
Dihedral 1-4-5-7	-2.33888169928	-3.00752764535	2.56118627193
Dihedral 10-4-5-3	-0.375067546335	-0.601562641932	0.256385109052
