Internals 	 minnodeR: 0 	 TSnode: 2 	 minnodeP: 8
Translation-X 1-12	1.03240833333	1.03100349871	1.0324083325
Translation-Y 1-12	1.11163333333	1.07043524091	1.1116333325
Translation-Z 1-12	-1.50298333333	-1.53573721536	-1.502983335
Rotation-A 1-12	3.4818756541e-07	0.00844222872598	-4.83974519628e-07
Rotation-B 1-12	-2.77908744164e-06	0.0162984122786	1.02890781131e-07
Rotation-C 1-12	-7.50414131105e-07	-0.00173409148888	3.9964295238e-07
Distance 1-9	1.09705277122	1.96869015235	4.09200182956
Distance 1-2	1.52468232816	1.45879267256	1.34087230819
Distance 1-4	1.41460018485	1.28677087889	1.33373789056
Distance 1-8	1.09751526627	1.08896945415	1.08418819302
Distance 2-3	1.50521490317	1.44120847177	1.45269813296
Distance 2-12	1.09188819558	1.60396419078	3.33583325327
Distance 2-11	1.09184844985	1.07816897585	1.07780521981
Distance 3-6	1.19618325968	1.22210541225	1.20739417951
Distance 3-10	1.10784024519	1.11632557034	1.10619847158
Distance 4-5	1.41052933502	1.43682183201	1.42026731399
Distance 5-7	0.969284592735	0.97074659721	0.967818593603
Distance 9-12	2.41630673387	1.37839650476	0.778913499453
Angle 2-1-9	1.94341013718	1.4386888578	1.33197968333
Angle 2-1-4	1.84723456555	2.02186629784	2.13205123558
Angle 2-1-8	1.92222661091	2.03042613789	2.11261067154
Angle 4-1-9	1.92401139056	1.5607034384	0.809947355446
Angle 4-1-8	1.92004476851	2.04931404977	2.03852264213
Angle 8-1-9	1.90640680869	2.25446359855	2.81484678689
Angle 1-2-3	1.96180018377	1.90764768735	2.0897110306
Angle 1-2-12	1.92843848956	1.48508698883	1.36320820765
Angle 1-2-11	1.90833851888	2.06934167287	2.1192371375
Angle 3-2-12	1.88617442535	2.36729342498	2.80936509334
Angle 3-2-11	1.89443567281	2.09561546217	2.07423449125
Angle 11-2-12	1.88266783315	1.46607769651	0.765078509741
Angle 2-3-10	1.97234228499	1.99473884596	1.98170510446
Angle 6-3-10	2.11705004809	2.09474883057	2.10897019109
Angle 1-4-5	1.93141939536	1.99857866234	1.95226834257
Angle 4-5-7	1.81949129195	1.82332340576	1.79887654912
Angle 1-9-12	1.10953965316	1.29545456231	0.182119874482
Angle 2-12-9	1.12299649776	1.74686929495	2.51586045609
Out-of-Plane 3-2-6-10	-0.00571232313776	0.00381639496099	-0.00109129826877
Dihedral 2-1-9-12	0.317171370626	0.563630678913	-2.91009750705
Dihedral 4-1-9-12	2.36194213706	2.59127795626	0.0774330916207
Dihedral 8-1-9-12	-1.80961117301	-1.49530175587	0.593390142301
Dihedral 9-1-2-3	-2.82911084058	-2.84884093618	-3.00686470734
Dihedral 9-1-2-12	-0.720552739794	-0.459454143753	0.00991579143488
Dihedral 9-1-2-11	1.34898479321	0.944338600807	0.132225963079
Dihedral 4-1-2-3	1.36319653468	1.9392978868	-3.13852315005
Dihedral 4-1-2-12	-2.81143067171	-1.95450062796	-0.121742651274
Dihedral 4-1-2-11	-0.74189313871	-0.550707883397	0.000567520369447
Dihedral 8-1-2-3	-0.711529503494	-0.5767521166	0.00170369754414
Dihedral 8-1-2-12	1.39702859729	1.81263467583	3.01848419632
Dihedral 8-1-2-11	-2.81661917689	-3.06675788679	3.14079436796
Dihedral 9-1-4-5	1.25581420401	1.8464460013	2.96175120165
Dihedral 2-1-4-5	-2.92381675106	-3.01778469684	3.13879110537
Dihedral 8-1-4-5	-0.847647310769	-0.508699982185	-0.00149055417177
Dihedral 1-2-3-6	0.14079155775	-0.124418791713	-0.0107562353362
Dihedral 1-2-3-10	-3.01040858065	3.02362298978	3.12899848271
Dihedral 12-2-3-6	-1.9918927549	-1.92558727738	-2.76957356238
Dihedral 12-2-3-10	1.14009241388	1.22245450412	0.370181155664
Dihedral 11-2-3-6	2.25387194356	2.3541995193	3.13327387409
Dihedral 11-2-3-10	-0.897328194836	-0.780944006382	-0.0101567150417
Dihedral 1-2-12-9	0.314693507438	0.691520819073	-3.05506872946
Dihedral 3-2-12-9	2.46773346576	2.65924854843	-0.251310152573
Dihedral 11-2-12-9	-1.77041979213	-1.39318324624	0.237417710315
Dihedral 1-4-5-7	1.845239775	2.24340582168	3.12604298264
Dihedral 1-9-12-2	-0.466747391887	-0.511211446855	0.153594378703
LinearAngleX 1-9-12	-1.44822876154	-1.44674904547	0.25184346934
LinearAngleY 1-9-12	0.128833369608	-0.565321076246	0.082480891822
Out-of-Plane 1-2-4-9	-0.525286823398	-1.33452959284	-2.98344710257
Out-of-Plane 1-2-4-8	0.538939683822	0.332986991447	-0.000733308683495
Out-of-Plane 1-2-8-9	0.562807352317	0.730712415376	0.141414471005
Out-of-Plane 1-4-8-9	-0.581673645421	-0.651922271787	-0.272939490257
Out-of-Plane 2-1-3-12	-0.532543869845	-0.567058511989	-0.130189579724
Out-of-Plane 2-1-3-11	0.539823556603	0.316856725319	-0.00129444462754
Out-of-Plane 2-1-11-12	0.589337553031	1.36317338993	2.99145485221
Dihedral 4-1-12-2	0.43397059574	1.71506776836	2.99300447772
Dihedral 8-1-12-2	-1.89012471463	-1.80227343774	-2.84048050556
