Internals 	 minnodeR: 0 	 TSnode: 3 	 minnodeP: 6
Translation-X 1-9	-1.37985555556	-1.33928090009	-1.37985555667
Translation-Y 1-9	-0.0398222222222	-0.0037749911997	-0.0398222222222
Translation-Z 1-9	1.32855666667	1.32771282426	1.32855666556
Rotation-A 1-9	3.06985952647e-09	0.0170319573148	1.73938724397e-09
Rotation-B 1-9	9.31736203073e-08	-0.0104050237479	-8.71518304922e-10
Rotation-C 1-9	-3.68052538975e-10	0.000294835543344	8.15717785949e-10
Distance 1-2	1.49202687399	1.50488872702	1.49648369883
Distance 1-3	2.49097481636	2.42199627419	1.4964961093
Distance 1-5	1.08727876	1.07006431332	1.07907228909
Distance 1-6	1.08997053582	1.85209861066	2.22195098524
Distance 1-7	1.08996334767	1.07468196136	1.07909909164
Distance 2-3	1.31920194053	1.44990356002	1.49636408417
Distance 2-4	1.08297430429	1.08036359196	1.0796204657
Distance 2-6	2.12951710267	1.18729266398	1.07943220213
Distance 3-9	1.07676941698	1.07670102075	1.07920327611
Distance 3-8	1.0781293957	1.06977119815	1.07929622298
Angle 2-1-5	1.93836620989	2.08005191612	2.0661782682
Angle 2-1-6	1.92255692622	0.693919858838	0.441919430572
Angle 2-1-7	1.92255586978	2.16390736701	2.06512546977
Angle 3-1-5	1.48762450943	1.68035024438	2.06576427759
Angle 3-1-6	2.11679594455	1.08736368634	1.22738482372
Angle 3-1-7	2.116795219	2.29330542733	2.06464050477
Angle 5-1-6	1.90094877825	1.71143351777	1.62425883765
Angle 5-1-7	1.90095032838	2.02300388512	1.98134159762
Angle 6-1-7	1.87720614615	2.40978514796	2.39280083209
Angle 1-2-4	2.01062959332	2.08222944443	2.06504918884
Angle 1-2-6	0.501222612272	1.50243875245	2.0650020761
Angle 3-2-4	2.09689955293	2.0419508873	2.06513559682
Angle 3-2-6	2.34734816772	2.05880794829	2.06529117702
Angle 1-3-9	2.64705702299	2.50577324888	2.06527740657
Angle 2-3-9	2.13186223093	2.07305450809	2.06527082695
Angle 8-3-9	2.02774936265	2.04942176847	1.982093915
Angle 1-6-2	0.717813115098	0.945234042301	0.634671146917
Out-of-Plane 1-2-3-5	1.66746762722e-07	0.343038292955	0.445731763274
Out-of-Plane 2-1-3-4	1.87700612997e-06	0.339499687246	0.446349530063
Out-of-Plane 2-4-6-3	-0.230875523113	-0.504025274417	-0.3772256898
Out-of-Plane 3-1-2-9	-1.63553001379e-05	-0.336607448708	-0.446147762538
Out-of-Plane 3-1-2-8	-1.84441523996e-06	0.321310750722	0.446361461695
Out-of-Plane 3-1-8-9	1.03422483796e-05	0.114813559144	0.348110122722
Out-of-Plane 3-2-8-9	1.26078813906e-05	-0.142721597646	-0.346767873923
Dihedral 3-1-2-4	-3.14158933423	-2.43342194614	-1.88728623417
Dihedral 3-1-2-6	2.10758810007	2.06619241398	1.88749555539
Dihedral 5-1-2-3	-3.49332707742e-07	-0.929003000729	-1.88750595505
Dihedral 5-1-2-4	-3.14158968356	2.92076036031	2.50839311796
Dihedral 5-1-2-6	2.10758775074	1.13718941325	-1.03996620177e-05
Dihedral 6-1-2-3	-2.10758810007	-2.06619241398	-1.88749555539
Dihedral 6-1-2-4	1.03400787288	1.78357094705	2.50840351762
Dihedral 7-1-2-3	2.10758864511	2.01188232001	1.88659399546
Dihedral 7-1-2-4	-1.03400068913	-0.42153962613	-0.000692238708963
Dihedral 7-1-2-6	-2.068008562	-2.20511057318	-2.50909575633
Dihedral 2-1-3-9	3.3219175926e-05	1.05141512428	1.88734676372
Dihedral 2-1-3-8	3.14158910544	-2.42497511356	-1.88851682895
Dihedral 5-1-3-2	3.14159232646	2.36114462975	1.88818734572
Dihedral 5-1-3-9	-3.14155976154	-2.87062555315	-2.50765119774
Dihedral 5-1-3-8	-3.87528375677e-06	-0.0638304838148	-0.000329483228502
Dihedral 6-1-3-2	1.23448967531	0.688646868228	0.44627380964
Dihedral 6-1-3-9	1.23452289448	1.74006199251	2.33362057336
Dihedral 6-1-3-8	-1.90710652644	-1.73632824534	-1.44224301931
Dihedral 7-1-3-2	-1.23448859559	-1.59943391301	-1.88739242671
Dihedral 7-1-3-9	-1.23445537642	-0.548018788731	-4.5662991383e-05
Dihedral 7-1-3-8	1.90710050984	2.25877628061	2.50727605152
Dihedral 3-1-6-2	-0.453430624661	-0.592739224602	-1.06324762142
Dihedral 5-1-6-2	-2.12989097834	-2.21395146546	3.14158349101
Dihedral 7-1-6-2	2.09563225179	1.54042366132	0.870161359472
Dihedral 1-2-3-9	-3.14157403212	-2.51280414963	-1.8873575932
Dihedral 1-2-3-8	-4.16610964478e-06	0.880884353291	1.88562744383
Dihedral 4-2-3-1	3.14158918049	2.45154337081	1.8871440102
Dihedral 4-2-3-9	1.51483746919e-05	-0.0612607788283	-0.000213582992929
Dihedral 4-2-3-8	3.14158501438	-2.95075758308	-2.51041385314
Dihedral 6-2-3-1	-0.617325048688	-1.68286770133	-1.88701971382
Dihedral 6-2-3-9	2.52428622637	2.08751345622	2.50880800016
Dihedral 6-2-3-8	-0.617329214797	-0.801983348038	-0.00139226998671
Dihedral 3-2-6-1	1.43626389673	1.93211269601	1.20822121109
Dihedral 4-2-6-1	-2.23631966652	-2.07983146197	-2.53717520698
Angle 2-1-3	0.450741700458	0.597051113342	1.04710046914
Angle 1-2-3	2.17565616092	1.92147658281	1.04725327503
Angle 4-2-6	1.72246201009	1.78969210363	1.98203170502
Angle 1-3-2	0.515194792211	0.623064957439	1.04723890942
Angle 1-3-8	1.60837892118	1.69074285389	2.06403968668
Angle 2-3-8	2.12357371339	2.13413377028	2.06579501637
Out-of-Plane 1-2-5-6	0.57846266142	1.94167681977	-3.14158348549
Out-of-Plane 1-3-6-7	0.350377057988	0.22665687779	0.314442183583
Out-of-Plane 1-5-6-7	-0.645481020909	-0.230564217562	-0.31634851204
