Internals 	 minnodeR: 0 	 TSnode: 5 	 minnodeP: 8
Translation-X 1-12	1.03242333333	1.05855954583	1.03242333167
Translation-Y 1-12	1.11163333333	1.28431667903	1.11163333333
Translation-Z 1-12	-1.502975	-1.54038230059	-1.50297500083
Rotation-A 1-12	3.68119718136e-07	-0.0333822436007	2.57854891186e-07
Rotation-B 1-12	-2.47609072765e-07	0.0110003524251	-1.53392976686e-07
Rotation-C 1-12	-9.30916368201e-07	-0.124847043538	6.16154160638e-07
Distance 1-9	1.09196406903	1.09215784931	1.09525470634
Distance 1-2	1.53355512112	1.55447349286	1.52920827897
Distance 1-4	1.4023575586	1.43035349491	1.43357807002
Distance 1-8	1.09735823924	1.10727671212	1.09583173551
Distance 2-3	1.50692687604	1.55949740594	1.52920442637
Distance 2-12	1.09135327679	1.08897446526	1.09232787717
Distance 2-11	1.09117779134	1.08827052917	1.0876797557
Distance 3-6	1.19851025324	1.2342555073	1.43358009497
Distance 3-7	2.9800677876	1.63330056712	1.09583947324
Distance 3-10	1.10606870469	1.1185142972	1.09525342874
Distance 4-5	1.42289832706	1.32519163604	1.39516124302
Distance 5-6	3.07399013369	2.20831132348	1.39517270599
Distance 5-7	0.967526451993	1.84532366952	3.0747112704
Angle 2-1-9	1.94041849219	1.96548019934	1.93777072472
Angle 2-1-4	1.95507425877	1.95668586941	1.93587049439
Angle 2-1-8	1.92494224282	1.9017131944	1.93152230224
Angle 4-1-9	1.80323082092	1.91870444465	1.89209174434
Angle 4-1-8	1.9223102949	1.81619478007	1.85414630919
Angle 8-1-9	1.91453165311	1.89823478912	1.91014586918
Angle 1-2-3	1.92547476232	2.04862311581	1.90525251775
Angle 1-2-12	1.9265655153	1.97315328235	1.907323181
Angle 1-2-11	1.89658851196	1.81014281019	1.92113310928
Angle 3-2-12	1.91169233677	1.86358000138	1.90731901656
Angle 3-2-11	1.89136333762	1.85666847757	1.92113045439
Angle 11-2-12	1.91170834273	1.90440130996	1.90156333059
Angle 2-3-7	1.56921395395	1.58085564697	1.93151037531
Angle 2-3-10	1.98209053457	1.86555489376	1.93777462726
Angle 6-3-7	1.4738009078	1.51063492642	1.85417642183
Angle 6-3-10	2.12161159573	2.03260985495	1.89206660507
Angle 7-3-10	1.70790592519	2.14903085926	1.91014497568
Angle 1-4-5	1.90398669914	1.84282207618	1.92954064575
Angle 4-5-6	1.7625915469	2.4181310805	1.90652951471
Angle 4-5-7	1.80805682581	1.5247578305	1.44533885919
Angle 6-5-7	1.44266708125	1.01021769026	0.560698899039
Angle 3-6-5	0.970778370099	1.41577399076	1.92955276319
Angle 3-7-5	1.00493845404	1.48533176283	0.677954034442
Out-of-Plane 3-2-6-10	-0.0174047101236	-0.340706401965	-0.53356912014
Dihedral 9-1-2-3	-3.10325641804	-3.06227012219	-2.93124731316
Dihedral 9-1-2-12	-0.988006946099	-0.880560974294	-0.84615432034
Dihedral 9-1-2-11	1.10871968268	1.17971181823	1.24150168705
Dihedral 4-1-2-3	-1.09555963538	-0.887565262229	-0.826303971395
Dihedral 4-1-2-12	1.01968983656	1.29414388567	1.25878902143
Dihedral 4-1-2-11	3.11641646533	-2.92876862898	-2.93674027836
Dihedral 8-1-2-3	1.05221445506	1.11319605287	1.22707277129
Dihedral 8-1-2-12	-3.11572138018	-2.98828010641	-2.97101954307
Dihedral 8-1-2-11	-1.0189947514	-0.928007313887	-0.883363535675
Dihedral 9-1-4-5	-3.04189129095	2.32281307091	2.00863618071
Dihedral 2-1-4-5	1.15131117194	0.122418233829	-0.123158302621
Dihedral 8-1-4-5	-0.997949590933	-1.93006667169	-2.22315260865
Dihedral 1-2-3-6	2.22396708534	1.4228088196	0.826460252597
Dihedral 1-2-3-7	0.772568777511	-0.0781580327063	-1.22694921134
Dihedral 1-2-3-10	-0.947204075936	-2.26065804323	2.93137752312
Dihedral 12-2-3-6	0.0998857772129	-0.812511650791	-1.25863531866
Dihedral 12-2-3-7	-1.35151253061	-2.31347850309	2.97114052458
Dihedral 12-2-3-10	-3.07128538406	1.78720679356	0.846281951862
Dihedral 11-2-3-6	-1.98482083557	-2.84456589139	2.93689817929
Dihedral 11-2-3-7	2.84696616378	1.93765256349	0.883488715348
Dihedral 11-2-3-10	1.12719331033	-0.244847447034	-1.24136985737
Dihedral 2-3-6-5	-1.597555169	-0.674617888318	0.122872188081
Dihedral 7-3-6-5	-0.096512269775	0.859308024143	2.22287312017
Dihedral 10-3-6-5	1.57585589228	3.05083044973	-2.00891345612
Dihedral 2-3-7-5	-1.26301460129	1.14693449471	1.53426698485
Dihedral 6-3-7-5	2.83759221273	-1.11699262078	-0.568558580817
Dihedral 10-3-7-5	0.722973772018	3.07902874622	-2.60789131633
Dihedral 1-4-5-6	-0.931193150467	0.488110169395	1.1722947889
Dihedral 1-4-5-7	-2.41491831704	1.03109163372	0.848629644629
Dihedral 4-5-6-3	1.05023707653	-0.25561451951	-1.17212230051
Dihedral 7-5-6-3	2.839151316	-0.910938365314	-0.536877039181
Dihedral 4-5-7-3	1.62076908962	-2.09227024735	-2.21850456416
Dihedral 6-5-7-3	-0.117389685407	0.633599837121	1.52313883747
Angle 2-3-6	2.17909700835	2.26316893165	1.93587509276
Out-of-Plane 5-4-7-6	-1.32111118728	0.402516028386	-0.297170143117
