Internals 	 minnodeR: 0 	 TSnode: 3 	 minnodeP: 6
Translation-X 1-9	-1.37984555556	-1.34814063747	-1.37984555444
Translation-Y 1-9	-0.0398122222222	0.00139522121002	-0.0398122211111
Translation-Z 1-9	1.32854444444	1.36783942506	1.32854444556
Rotation-A 1-9	1.16355296117e-07	0.00302505599028	-6.57206047502e-09
Rotation-B 1-9	8.66498187978e-08	-0.00490941211256	1.94784453206e-09
Rotation-C 1-9	9.12320025258e-07	0.00739077731063	-3.51279381948e-09
Distance 1-2	1.49847770718	2.33301556616	3.75833125011
Distance 1-5	1.08647515529	1.07420675896	1.08239192075
Distance 1-6	1.08941319858	1.09232030369	1.08222511092
Distance 1-7	1.08941214343	1.0914321402	1.08222637164
Distance 1-8	2.74136435289	1.84831542378	1.0828456684
Distance 2-3	1.31990639415	1.26310739308	1.19396449822
Distance 2-4	1.08196593836	1.05948390254	1.04984744199
Distance 3-9	1.0765122841	1.07697110362	1.04984690333
Distance 3-8	1.07824159216	1.61592947533	3.1253981762
Angle 2-1-6	1.92825570082	2.08694856132	2.06423729786
Angle 2-1-7	1.92826077295	1.97097186236	2.06044083202
Angle 2-1-8	0.859555781977	0.822657108786	0.340359351022
Angle 5-1-8	2.79975081682	2.46445521404	1.91384003232
Angle 6-1-7	1.8769597625	1.87236549131	1.91015176542
Angle 6-1-8	1.43801807488	1.57312393079	1.91113178468
Angle 7-1-8	1.43794435449	1.59595276405	1.91112475552
Angle 1-2-4	2.02898976102	1.47698353156	1.33147579472
Angle 3-2-4	2.09102767542	2.74149826467	3.13767090127
Angle 2-3-9	2.13166671594	2.55359219731	3.13650043199
Angle 8-3-9	2.02867034466	2.4448381179	2.06480493646
Angle 1-8-3	1.1376134401	2.18979792352	3.05947750596
Out-of-Plane 1-2-5-8	7.59010133595e-05	-0.0491055638093	-0.00189146549719
Out-of-Plane 1-5-6-8	-0.298847969327	-0.48481840628	-0.613439754843
Out-of-Plane 1-5-7-8	0.29891482436	0.478292550725	0.613441876973
Out-of-Plane 2-1-3-4	4.15446699653e-05	-0.131813785332	-0.00204678888887
Out-of-Plane 3-2-8-9	0.000156893349763	-0.0531375614618	0.00109066436538
Dihedral 5-1-2-3	3.14157146585	-3.12358511759	-3.13648777853
Dihedral 5-1-2-4	5.33569909499e-05	-0.208450570723	0.00119541222485
Dihedral 6-1-2-3	-1.03743577561	-1.06309937161	-1.17813037071
Dihedral 6-1-2-4	2.10423142272	1.85203517525	1.95955282004
Dihedral 7-1-2-3	1.03739138515	1.16482161773	1.18916326308
Dihedral 7-1-2-4	-2.10412672371	-2.20322914259	-1.95633885335
Dihedral 8-1-2-3	4.06896505338e-05	-0.0427017510316	-0.000674307028977
Dihedral 8-1-2-4	-3.1414774192	2.87243279583	3.13700888372
Dihedral 2-1-8-3	-4.5528019411e-05	0.0372545982836	0.0030503368161
Dihedral 5-1-8-3	-0.000217662519295	0.133979158525	0.0091870564481
Dihedral 6-1-8-3	2.19079123911	2.34386846561	2.10356704366
Dihedral 7-1-8-3	-2.19097515911	-2.06679071733	-2.08520622274
Dihedral 1-2-3-9	-3.14140103588	2.98278212085	-0.472456694229
Dihedral 1-2-3-8	-9.20424567779e-05	0.0374943958504	8.87985864712e-05
Dihedral 4-2-3-9	0.000114568790499	0.452459502385	-2.2950955864
Dihedral 4-2-3-8	3.14142356221	-2.49282822262	-1.82255009358
Dihedral 9-3-8-1	3.14137085642	-3.02502899891	3.13531062631
Dihedral 2-3-8-1	4.59874652175e-05	-0.0528391850346	-0.00364954663511
Angle 5-1-6	1.89425487405	1.95186259039	1.90876558353
Angle 5-1-7	1.89425377581	1.92773016849	1.90877994844
LinearAngleX 3-2-4	-1.00014666812	-0.352908295989	-0.00123474028312
LinearAngleY 3-2-4	0.0473257574365	-0.182640010098	-0.00372230274127
LinearAngleX 2-3-9	0.962160976925	0.579396497252	-0.0046820557421
LinearAngleY 2-3-9	0.0863595589883	-0.00141968788479	0.0020022532652
LinearAngleX 1-8-3	1.38713399022	0.89378944548	0.0817252283365
LinearAngleY 1-8-3	0.12474908701	0.199232172261	0.00757748285384
Dihedral 5-1-3-9	0.000317615604314	-2.6580035052	-3.13894068921
Dihedral 5-1-3-2	-2.91150544015e-05	0.0199936480747	0.0053148683916
Dihedral 6-1-3-9	2.1958580235	-0.458427145133	-1.06401094272
Dihedral 6-1-3-2	2.19551129284	2.21957000815	2.08024461489
Dihedral 7-1-3-9	-2.19520516703	1.51596087886	1.06983551384
Dihedral 7-1-3-2	-2.19555189769	-2.08922727504	-2.06909423573
