Internals 	 minnodeR: 0 	 TSnode: 3 	 minnodeP: 8
Translation-X 1-12	1.0324175	0.977846949209	1.03241750083
Translation-Y 1-12	1.11164333333	1.18112520995	1.11164333417
Translation-Z 1-12	-1.50296583333	-1.49770690935	-1.50296583333
Rotation-A 1-12	-2.42198095418e-06	-0.0118232419574	1.33540038679e-05
Rotation-B 1-12	2.66140458798e-06	0.012724971878	2.47590709618e-05
Rotation-C 1-12	-1.3530890162e-06	-0.00188277568591	3.21771940553e-07
Distance 1-9	1.09699725939	1.0864327304	1.07704161812
Distance 1-2	1.52455573213	1.3837475218	1.33136222736
Distance 1-4	1.41444635002	2.07097977871	3.86613125173
Distance 1-8	1.09754707846	1.08685580267	1.07855481061
Distance 2-3	1.50529298631	1.47429456783	1.46298258303
Distance 2-12	1.09140751554	1.61013343689	3.54893669923
Distance 2-11	1.09191244315	1.08778601583	1.08123751713
Distance 3-6	1.19618347483	1.2102039699	1.20832823241
Distance 3-10	1.10773385054	1.11305467689	1.10572384951
Distance 4-12	2.45666359608	1.28260685932	0.979217875078
Distance 4-5	1.41126625199	1.42159158581	1.42294277024
Distance 5-7	0.968406093853	0.965432807064	0.964628018393
Angle 2-1-9	1.94290295177	2.11181707876	2.12563800191
Angle 2-1-4	1.84686349006	1.64612225352	1.75435232728
Angle 2-1-8	1.92289872793	2.18966933591	2.11886497865
Angle 4-1-9	1.92245639859	2.12464522048	2.38358449709
Angle 4-1-8	1.92116620747	1.32180916927	0.403030756874
Angle 8-1-9	1.90703103328	1.90065925061	2.03866390771
Angle 1-2-3	1.96225619492	2.1610575757	2.13790504038
Angle 1-2-12	1.9105694797	1.32662640782	1.23011653673
Angle 1-2-11	1.92516971894	2.13332993007	2.12203323651
Angle 3-2-12	1.89813579845	1.36442802707	0.917381004368
Angle 3-2-11	1.88209528895	1.91197208514	2.02321348503
Angle 11-2-12	1.88369688603	2.44387901214	2.90114390262
Angle 2-3-10	1.97260277332	1.94101501012	1.99032536398
Angle 6-3-10	2.11660805381	2.09972830297	2.09454092648
Angle 1-4-12	1.05771306886	1.07998568411	0.90181061052
LinearAngleX 5-4-12	-0.0496156033312	-0.251177348148	-1.0536398578
LinearAngleY 5-4-12	0.209148783535	0.256044455468	0.652512197197
Angle 4-5-7	1.81849834615	1.78621818825	1.77950528651
Angle 2-12-4	1.2431178572	2.19006787001	2.38301718192
Out-of-Plane 3-2-6-10	0.00889218181422	-0.00850846974943	0.000342764834111
Out-of-Plane 4-1-5-12	-0.18782718975	0.0017428490898	0.231136561774
Dihedral 9-1-2-3	2.83478738993	3.00091807927	3.13689518925
Dihedral 9-1-2-12	-1.33678836562	-2.14611370082	-3.00801001688
Dihedral 9-1-2-11	0.733410032143	0.313806661361	0.00446653153696
Dihedral 4-1-2-3	-1.35990107166	-0.989741029301	-0.183620449321
Dihedral 4-1-2-12	0.751708479967	0.146412497784	-0.0453403482771
Dihedral 4-1-2-11	2.82190687773	2.60633285997	2.96713620014
Dihedral 8-1-2-3	0.716297808253	0.328743601594	0.00203452383817
Dihedral 8-1-2-12	2.82790735988	1.46489712868	0.140314624882
Dihedral 8-1-2-11	-1.38507954953	-2.35836781632	-3.13039413388
Dihedral 9-1-4-12	1.76736135301	2.08067278467	3.1184137325
Dihedral 9-1-4-5	-1.20879827247	-1.06359521615	-0.598251964273
Dihedral 2-1-4-12	-0.334517556666	-0.202887844689	0.198675383508
Dihedral 2-1-4-5	2.97250812503	2.93602946167	2.76519499392
Dihedral 8-1-4-12	-2.41186219129	-2.39375081998	-2.52953418436
Dihedral 8-1-4-5	0.895163490404	0.745166486386	0.0369854260487
Dihedral 1-2-3-6	-0.178376289265	-0.0926700537056	0.0717585604171
Dihedral 1-2-3-10	2.97817372501	3.03506852787	-3.06925491649
Dihedral 12-2-3-6	-2.29710251887	-1.21059935116	-0.0926024620739
Dihedral 12-2-3-10	0.859447495401	1.91713923042	3.04956936819
Dihedral 11-2-3-6	1.94768131566	2.64387461736	-3.07851393447
Dihedral 11-2-3-10	-1.17895397724	-0.511572108242	0.0636578957957
Dihedral 1-2-12-4	-0.411026284352	-0.292620584434	0.258649037688
Dihedral 3-2-12-4	1.73901521347	1.97031247392	-3.02989546725
Dihedral 11-2-12-4	-2.50679327287	-2.45579864331	-2.40427662176
Dihedral 1-4-5-7	-1.89554116903	-2.57193805317	2.92293977633
Dihedral 7-5-12-2	-1.29228253899	-2.35244701944	3.05218380691
Dihedral 1-4-12-2	0.484813660533	0.213677501581	-0.106027764002
LinearAngleX 11-2-12	-0.938305990998	-0.00603330237451	-0.189858637847
LinearAngleY 11-2-12	0.709889096684	0.681931780437	-0.145786646964
Angle 5-4-12	2.92613101485	2.78094915325	1.78760005253
Out-of-Plane 1-2-4-9	0.526462553983	0.348227391312	0.0774614739103
Out-of-Plane 1-2-4-8	-0.538037676588	-0.524192956287	-0.136035319761
Out-of-Plane 1-2-8-9	-0.562580007952	-0.266654268336	-0.00372700508233
Out-of-Plane 2-1-3-12	-0.536055399046	-1.63565587073	-2.97776239349
Out-of-Plane 2-1-3-11	0.536978657028	0.236431433818	0.00481965353469
Out-of-Plane 2-1-11-12	0.597111609379	0.574562648442	0.140385309369
Out-of-Plane 2-3-11-12	-0.610449381946	-0.572685442192	-0.198175838546
Dihedral 5-4-12-2	1.29061725041	0.206160044982	-0.592335600653
Dihedral 12-4-5-7	-2.63119753684	-2.56525146256	-2.9081100428
