Internals 	 minnodeR: 0 	 TSnode: 4 	 minnodeP: 8
Translation-X 1-12	1.032425	1.01019751133	1.032425
Translation-Y 1-12	1.11163416667	1.12822622912	1.11163416833
Translation-Z 1-12	-1.50298333333	-1.51754206684	-1.50298333417
Rotation-A 1-12	1.35828693882e-06	0.00734322903081	5.62919865595e-07
Rotation-B 1-12	8.0812403981e-07	0.00368519279401	2.96884078786e-07
Rotation-C 1-12	-5.95335874002e-07	0.00549575271657	-3.27251817076e-07
Distance 1-9	1.09137959642	1.08841422736	1.08981072104
Distance 1-2	1.53320748015	1.54086504662	1.52790263973
Distance 1-4	1.40789250072	1.41531435733	1.40881748078
Distance 1-8	1.09949028087	1.0992437467	1.09801567376
Distance 2-3	1.51123428947	1.53236758614	1.53029264849
Distance 2-12	1.08846420048	1.08935273326	1.08832957144
Distance 2-11	1.09081143119	1.08613134734	1.08482490039
Distance 3-5	2.57880407259	1.73292158003	1.39656892913
Distance 3-6	1.19991920115	1.25171608997	1.39601317076
Distance 3-10	1.10375574756	1.10225941996	1.10149053028
Distance 4-5	1.41069937576	1.36482995446	1.43763165581
Distance 5-7	0.970753687209	1.24349387008	2.42829357628
Distance 6-7	3.07921300166	1.62279605764	0.964398688464
Angle 2-1-9	1.95186443318	2.01054329989	1.98844428935
Angle 2-1-4	1.94906779106	1.842505038	1.83257583769
Angle 2-1-8	1.90706638201	1.90377930191	1.92547002788
Angle 4-1-9	1.8004199972	1.86680461842	1.85751524278
Angle 4-1-8	1.93532686315	1.91783162415	1.93037141321
Angle 8-1-9	1.91842601909	1.91949269767	1.92603048374
Angle 1-2-3	1.89671424947	1.72400514165	1.71907648138
Angle 1-2-12	1.91968164977	1.9639778167	1.94786078467
Angle 1-2-11	1.89437792476	1.9488040581	1.97920939684
Angle 3-2-12	1.93637693899	1.93283513944	1.92761395862
Angle 3-2-11	1.89629589116	1.96307984585	1.94167601571
Angle 11-2-12	1.91962971119	1.92420489642	1.9381377979
Angle 2-3-5	1.41856364462	1.70934244699	1.8448240008
Angle 2-3-10	2.00509307128	2.04213676117	1.98352537083
Angle 5-3-6	1.71022370163	1.68226423968	1.96172871415
Angle 5-3-10	1.58470575429	1.67822490111	1.84803267433
Angle 6-3-10	2.11664053473	2.0965138303	1.92953209655
Angle 1-4-5	1.93303275918	1.90326274497	1.87743863579
Angle 3-5-4	1.61424328089	1.83880261722	1.90012741482
Angle 3-5-7	1.90799731557	1.35304531052	0.923978784995
Angle 4-5-7	1.84162848932	2.02762862509	2.15350574288
Angle 3-6-7	1.34251579676	1.42703711132	1.90396294631
Angle 5-7-6	1.32170479088	1.78873874429	1.25792451176
Out-of-Plane 3-2-6-10	0.00623731614689	0.216817694765	0.494666792381
Dihedral 9-1-2-3	3.04259293608	-2.92105573297	-2.66099504114
Dihedral 9-1-2-12	-1.1176797596	-0.881214594547	-0.635702692725
Dihedral 9-1-2-11	0.983215459942	1.29348614085	1.56895608628
Dihedral 4-1-2-3	-1.23295865369	-0.865805389028	-0.635481823393
Dihedral 4-1-2-12	0.8899539578	1.17403574939	1.38981052502
Dihedral 4-1-2-11	2.99084917734	-2.93444882239	-2.68871600315
Dihedral 8-1-2-3	0.914591751682	1.19421467075	1.44475448448
Dihedral 8-1-2-12	3.03750436317	-3.04912949801	-2.81313847428
Dihedral 8-1-2-11	-1.14478572446	-0.874428762612	-0.608479695278
Dihedral 9-1-4-5	3.064363532	2.8388848936	2.57817533546
Dihedral 2-1-4-5	0.965475759168	0.689335519012	0.464285936721
Dihedral 8-1-4-5	-1.16591254689	-1.36124015541	-1.61266389645
Dihedral 1-2-3-5	0.665918435972	0.648731552168	0.592578935495
Dihedral 1-2-3-6	-0.97134643003	-1.1279098765	-1.51609005813
Dihedral 1-2-3-10	2.18103680642	2.41331291193	2.61169922111
Dihedral 12-2-3-5	-1.44676147992	-1.41478637678	-1.44832970371
Dihedral 12-2-3-6	-3.08402634593	3.09175750173	2.72618660985
Dihedral 12-2-3-10	0.0683568905243	0.349794982978	0.570790581905
Dihedral 11-2-3-5	2.72408022153	2.70658869051	2.67425291795
Dihedral 11-2-3-6	1.08681535553	0.929947261839	0.565583924326
Dihedral 11-2-3-10	-2.0439867152	-1.81201525691	-1.58981210362
Dihedral 2-3-5-4	-0.226673418187	-0.309511579149	-0.349409641418
Dihedral 2-3-5-7	-2.10112291394	-2.30028583166	-2.41021519271
Dihedral 6-3-5-4	1.92333950724	1.78897472902	1.71566072339
Dihedral 6-3-5-7	0.0488900114881	-0.201799523492	-0.345144827906
Dihedral 10-3-5-4	-2.23488863732	-2.37660221364	-2.45910220579
Dihedral 10-3-5-7	2.1738471741	1.91580884103	1.76327755009
Dihedral 2-3-6-7	1.46547166778	1.94442972738	2.83780844626
Dihedral 5-3-6-7	-0.0149270843197	0.152106885313	0.802908066581
Dihedral 10-3-6-7	-1.68757412494	-1.60952148391	-1.25796924631
Dihedral 1-4-5-3	-0.36387111851	-0.220091838176	-0.0731187146546
Dihedral 1-4-5-7	1.57065045607	1.235796058	0.930206384728
Dihedral 3-5-7-6	-0.0194610664166	0.15802019078	0.495994884109
Dihedral 4-5-7-6	-1.73588091624	-1.60745615046	-1.06246313185
Dihedral 3-6-7-5	0.04052909385	-0.216622384818	-0.413738206342
Angle 2-3-6	2.16140037543	2.07174355178	1.89559763356
