Internals 	 minnodeR: 0 	 TSnode: 4 	 minnodeP: 8
Translation-X 1-12	1.03240833333	1.03846677584	1.03240833417
Translation-Y 1-12	1.11162416667	1.11677647659	1.11162416667
Translation-Z 1-12	-1.50297666667	-1.51276316026	-1.50297666667
Rotation-A 1-12	-2.19178739489e-08	-0.00515316476424	1.4105652027e-07
Rotation-B 1-12	4.25300026832e-07	-0.00440149408382	6.97762155041e-08
Rotation-C 1-12	-2.36788015904e-07	0.00280205218614	6.32386805593e-10
Distance 1-9	1.09245786758	1.55396446077	1.93081958905
Distance 1-2	1.52947743616	1.5078053029	1.54425544054
Distance 1-4	1.40184049518	1.27006912461	1.3943048734
Distance 1-5	2.31321804166	1.8886654385	1.39285317919
Distance 1-8	1.09667277227	1.0934476982	1.10906378908
Distance 2-3	1.49672622147	1.50197805483	1.49511756366
Distance 2-12	1.09371523504	1.09115747687	1.0902526926
Distance 2-11	1.0932210916	1.0937099855	1.09435128658
Distance 3-6	1.19790810946	1.19821702425	1.20213532475
Distance 3-10	1.10864564013	1.10593214818	1.10624070991
Distance 4-9	1.96633298783	1.48985434258	0.968986328095
Distance 4-5	1.43047304829	1.90372442511	2.25537258774
Distance 5-7	0.965573418672	0.955541430412	0.9649993465
Angle 2-1-9	1.93553560809	1.86664513442	1.66599488958
Angle 2-1-4	1.9693386036	2.13641515762	1.95511930736
Angle 2-1-8	1.91598476085	2.02136905254	1.89078609432
Angle 4-1-9	1.80400697606	1.09495001017	0.496874092043
Angle 4-1-8	1.93179330593	2.12243773937	1.92465515909
Angle 5-1-9	2.41967779105	2.33407884875	2.38223422496
Angle 5-1-8	1.55465646295	1.68212879994	1.89760572786
Angle 8-1-9	1.90398644838	1.83258568486	1.67115227642
Angle 1-2-3	1.96570645896	1.95902910863	1.96665663081
Angle 1-2-12	1.90853692072	1.90515259902	1.9115882812
Angle 1-2-11	1.92652837247	1.91443145915	1.89754048542
Angle 3-2-12	1.89524659227	1.91557542204	1.92832018763
Angle 3-2-11	1.89845911473	1.89706315751	1.88355044055
Angle 11-2-12	1.86647418978	1.87049577458	1.87340654729
Angle 2-3-10	1.9733720386	1.98032781162	1.98902850328
Angle 6-3-10	2.11474132396	2.11564874667	2.10933219384
Angle 1-4-5	1.91134855301	1.21814757725	0.627626423301
Angle 5-4-9	2.47608684002	2.40338162101	2.51616857624
Angle 1-5-7	2.3242342512	2.12564961617	1.86363852079
Angle 4-5-7	1.7847038603	1.47939389986	1.2370259116
Angle 1-9-4	0.766505177113	0.859893227221	0.755853185216
Out-of-Plane 1-2-5-9	0.257147324879	0.395159490883	0.469436254326
Out-of-Plane 1-4-5-9	0.108324356134	0.0667053080111	-0.0422660619312
Out-of-Plane 3-2-6-10	-0.000327669767287	0.00670505560285	0.00867398530043
Out-of-Plane 4-1-9-5	0.109146187002	0.0633802929401	-0.0359773962637
Out-of-Plane 5-1-4-7	0.297144127957	0.144907259948	0.0379455859723
Dihedral 2-1-9-4	2.11490450187	2.06374984771	2.2319543445
Dihedral 5-1-9-4	-0.109146187002	-0.0633802929401	0.0359773962637
Dihedral 8-1-9-4	-2.05597967456	-2.06269720807	-2.14709511199
Dihedral 9-1-2-3	1.1049694338	0.957044670362	0.601838858091
Dihedral 9-1-2-12	-3.06940580712	3.08485666287	2.75576422939
Dihedral 9-1-2-11	-1.02067526831	-1.15374608396	-1.48532874316
Dihedral 4-1-2-3	3.11935963223	2.14478605035	1.01973634675
Dihedral 4-1-2-12	-1.05501560869	-2.01058726432	-3.10952358912
Dihedral 4-1-2-11	0.993714930118	0.0339952960291	-1.0674312545
Dihedral 5-1-2-3	-2.59266011377	-2.85580253944	3.1100912159
Dihedral 5-1-2-12	-0.483850047504	-0.727990546929	-1.01916871997
Dihedral 5-1-2-11	1.5648804913	1.31659201342	1.02292361465
Dihedral 8-1-2-3	-1.00023659471	-1.07828771479	-1.1070637139
Dihedral 8-1-2-12	1.10857347155	1.04952427772	1.0468616574
Dihedral 8-1-2-11	-3.12588129682	3.09410683806	3.08895399203
Dihedral 9-1-4-5	-3.01778017904	-3.09319235831	3.11554648368
Dihedral 2-1-4-9	-2.09188778129	-1.63218806155	-1.01132029039
Dihedral 2-1-4-5	1.17351734685	1.55780488732	2.10422619329
Dihedral 5-1-4-9	3.01778017904	3.09319235831	-3.11554648368
Dihedral 8-1-4-9	2.03643959489	1.59554013364	1.0959643872
Dihedral 8-1-4-5	-0.981340584149	-1.49765222467	-2.07167443629
Dihedral 9-1-5-4	0.18284070589	0.0595539194972	-0.0180330354211
Dihedral 9-1-5-7	-0.393658823298	-0.311341024726	-0.0951328246433
Dihedral 2-1-5-4	-2.11642517115	-2.11470410271	-2.13258703783
Dihedral 2-1-5-7	-2.69292470034	-2.48559904693	-2.20968682705
Dihedral 4-1-5-7	-0.576499529188	-0.370894944223	-0.0770997892222
Dihedral 8-1-5-4	2.25048730492	2.11665930831	2.08882129268
Dihedral 8-1-5-7	1.67398777573	1.74576436409	2.01172150346
Dihedral 1-2-3-6	0.00231004564998	-0.107645216939	-0.237078585818
Dihedral 1-2-3-10	-3.13983324735	3.04529648146	2.91926253901
Dihedral 12-2-3-6	-2.11409040582	-2.22950598469	-2.38167473414
Dihedral 12-2-3-10	1.02695160836	0.92343571371	0.774666390692
Dihedral 11-2-3-6	2.14378095008	2.01311785511	1.85817177296
Dihedral 11-2-3-10	-0.998362342911	-1.11712575367	-1.26867240939
Dihedral 5-4-9-1	0.189656592991	0.0675199055877	-0.0261255601606
Dihedral 1-4-5-7	2.72261083431	2.82706689198	3.06346148312
Dihedral 9-4-5-1	-0.108324356134	-0.0667053080111	0.0422660619312
Dihedral 9-4-5-7	2.61428647817	2.76036158397	3.10572754505
Angle 2-1-5	1.67849231308	1.73497915601	1.9093775237
Angle 4-1-5	0.622264822789	1.24049249604	1.88558346569
Angle 1-4-9	0.57108050042	1.1867494162	1.88886537633
